etf,holding_name,ticker,weight
SPY,ALEXANDRIA REAL ESTATE EQUIT,ARE,0.00013398000000000001
SPY,FACTSET RESEARCH SYSTEMS INC,FDS,0.00012954
SPY,FOX CORP CLASS B,FOX,0.00012900999999999999
SPY,MATCH GROUP INC,MTCH,0.00012267
SPY,ERIE INDEMNITY COMPANY CL A,ERIE,0.00012217
SPY,MGM RESORTS INTERNATIONAL,MGM,0.00012213
SPY,LAMB WESTON HOLDINGS INC,LW,0.00011844999999999999
SPY,HORMEL FOODS CORP,HRL,0.00011783
SPY,MOLINA HEALTHCARE INC,MOH,0.00011153
SPY,PAYCOM SOFTWARE INC,PAYC,0.00010024
SPY,THE CAMPBELL S COMPANY,CPB,9.835e-05
SPY,DAVITA INC,DVA,9.085e-05
SPY,BROWN FORMAN CORP CLASS B,BF.B,9.044999999999999e-05
SPY,PARAMOUNT SKYDANCE CL B,PSKY,5.479e-05
SPY,NEWS CORP CLASS B,NWS,5.3299999999999995e-05
